id,display_title,original_title,overview,genres_list,director,cast_top3,release_year,vote_average,vote_count,weighted_rating
76757,Jupiter Ascending,Jupiter Ascending,"In a universe where human genetic material is the most precious commodity, an impoverished young Earth woman becomes the key to strategic maneuvers and internal strife within a powerful dynasty…","['Science Fiction', 'Fantasy', 'Action', 'Adventure']",Lilly Wachowski,"['Mila Kunis', 'Channing Tatum', 'Sean Bean']",2015.0,5.2,2768,5.55606291135772
258489,The Legend of Tarzan,The Legend of Tarzan,"Tarzan, having acclimated to life in London, is called back to his former home in the jungle to investigate the activities at a mining encampment.","['Action', 'Adventure']",David Yates,"['Alexander Skarsgård', 'Margot Robbie', 'Christoph Waltz']",2016.0,5.5,2430,5.755048307299738
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, the they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever.","['Adventure', 'Family', 'Fantasy']",Andrew Adamson,"['William Moseley', 'Anna Popplewell', 'Skandar Keynes']",2005.0,6.7,2629,6.449869766503604
246655,X-Men: Apocalypse,X-Men: Apocalypse,"After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.",['Science Fiction'],Bryan Singer,"['James McAvoy', 'Michael Fassbender', 'Jennifer Lawrence']",2016.0,6.4,4721,6.313725065536208
155,The Dark Knight,The Dark Knight,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.","['Drama', 'Action', 'Crime', 'Thriller']",Christopher Nolan,"['Christian Bale', 'Heath Ledger', 'Aaron Eckhart']",2008.0,8.2,12002,7.92002024470956
14160,Up,Up,"Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.","['Animation', 'Comedy', 'Family', 'Adventure']",Pete Docter,"['Ed Asner', 'Christopher Plummer', 'Jordan Nagai']",2009.0,7.7,6870,7.360576936621906
15512,Monsters vs Aliens,Monsters vs Aliens,"When Susan Murphy is unwittingly clobbered by a meteor full of outer space gunk on her wedding day, she mysteriously grows to 49-feet-11-inches. The military jumps into action and captures Susan, secreting her away to a covert government compound. She is renamed Ginormica and placed in confinement with a ragtag group of Monsters...","['Animation', 'Family', 'Adventure', 'Science Fiction']",Conrad Vernon,"['Seth Rogen', 'Reese Witherspoon', 'Hugh Laurie']",2009.0,6.0,1423,6.0519556616416885
1726,Iron Man,Iron Man,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.","['Action', 'Science Fiction', 'Adventure']",Jon Favreau,"['Robert Downey Jr.', 'Terrence Howard', 'Jeff Bridges']",2008.0,7.4,8776,7.1734858489295865
44826,Hugo,Hugo,"Hugo is an orphan boy living in the walls of a train station in 1930s Paris. He learned to fix clocks and other gadgets from his father and uncle which he puts to use keeping the train station clocks running. The only thing that he has left that connects him to his dead father is an automaton (mechanical man) that doesn't work without a special key which Hugo needs to find to unlock the secret he believes it contains. On his adventures, he meets with a shopkeeper, George Melies, who works in the train station and his adventure-seeking god-daughter. Hugo finds that they have a surprising connection to his father and the automaton, and he discovers it unlocks some memories the old man has buried inside regarding his past.","['Adventure', 'Drama', 'Family']",Martin Scorsese,"['Ben Kingsley', 'Sacha Baron Cohen', 'Asa Butterfield']",2011.0,7.0,2141,6.580602149790973
8487,Wild Wild West,Wild Wild West,Legless Southern inventor Dr. Arliss Loveless plans to rekindle the Civil War by assassinating President U.S. Grant. Only two men can stop him: gunfighter James West and master-of-disguise and inventor Artemus Gordon. The two must team up to thwart Loveless' plans.,"['Action', 'Adventure', 'Comedy', 'Science Fiction', 'Western']",Barry Sonnenfeld,"['Will Smith', 'Kevin Kline', 'Kenneth Branagh']",1999.0,5.1,1020,5.738122094485797
1735,The Mummy: Tomb of the Dragon Emperor,The Mummy: Tomb of the Dragon Emperor,"Archaeologist Rick O'Connell travels to China, pitting him against an emperor from the 2,000-year-old Han dynasty who's returned from the dead to pursue a quest for world domination. This time, O'Connell enlists the help of his wife and son to quash the so-called 'Dragon Emperor' and his abuse of supernatural power.","['Adventure', 'Action', 'Fantasy']",Rob Cohen,"['Brendan Fraser', 'Jet Li', 'John Hannah']",2008.0,5.2,1387,5.708516213455139
297761,Suicide Squad,Suicide Squad,"From DC Comics comes the Suicide Squad, an antihero team of incarcerated supervillains who act as deniable assets for the United States government, undertaking high-risk black ops missions in exchange for commuted prison sentences.","['Action', 'Adventure', 'Crime', 'Fantasy', 'Science Fiction']",David Ayer,"['Will Smith', 'Margot Robbie', 'Joel Kinnaman']",2016.0,5.9,7458,5.938002688662085
2698,Evan Almighty,Evan Almighty,God contacts Congressman Evan Baxter and tells him to build an ark in preparation for a great flood.,"['Fantasy', 'Comedy', 'Family']",Tom Shadyac,"['Steve Carell', 'Lauren Graham', 'John Goodman']",2007.0,5.3,1151,5.787164044583596
137113,Edge of Tomorrow,Edge of Tomorrow,"Major Bill Cage is an officer who has never seen a day of combat when he is unceremoniously demoted and dropped into combat. Cage is killed within minutes, managing to take an alpha alien down with him. He awakens back at the beginning of the same day and is forced to fight and die again... and again - as physical contact with the alien has thrown him into a time loop.","['Action', 'Science Fiction']",Doug Liman,"['Tom Cruise', 'Emily Blunt', 'Brendan Gleeson']",2014.0,7.6,4858,7.186047457570963
9804,Waterworld,Waterworld,"In a futuristic world where the polar ice caps have melted and made Earth a liquid planet, a beautiful barmaid rescues a mutant seafarer from a floating island prison. They escape, along with her young charge, Enola, and sail off aboard his ship. But the trio soon becomes the target of a menacing pirate who covets the map to 'Dryland' – which is tattooed on Enola's back.","['Adventure', 'Action']",Kevin Reynolds,"['Kevin Costner', 'Chaim Girafi', 'Rick Aviles']",1995.0,5.9,992,6.024819175691846
14869,G.I. Joe: The Rise of Cobra,G.I. Joe: The Rise of Cobra,"From the Egyptian desert to deep below the polar ice caps, the elite G.I. JOE team uses the latest in next-generation spy and military equipment to fight the corrupt arms dealer Destro and the growing threat of the mysterious Cobra organization to prevent them from plunging the world into chaos.","['Adventure', 'Action', 'Thriller', 'Science Fiction']",Stephen Sommers,"['Dennis Quaid', 'Channing Tatum', 'Marlon Wayans']",2009.0,5.6,1962,5.838082358403906
150540,Inside Out,Inside Out,"Growing up can be a bumpy road, and it's no exception for Riley, who is uprooted from her Midwest life when her father starts a new job in San Francisco. Like all of us, Riley is guided by her emotions - Joy, Fear, Anger, Disgust and Sadness. The emotions live in Headquarters, the control center inside Riley's mind, where they help advise her through everyday life. As Riley and her emotions struggle to adjust to a new life in San Francisco, turmoil ensues in Headquarters. Although Joy, Riley's main and most important emotion, tries to keep things positive, the emotions conflict on how best to navigate a new city, house and school.","['Drama', 'Comedy', 'Animation', 'Family']",Pete Docter,"['Amy Poehler', 'Phyllis Smith', 'Richard Kind']",2015.0,8.0,6560,7.5823785714991185
278927,The Jungle Book,The Jungle Book,"After a threat from the tiger Shere Khan forces him to flee the jungle, a man-cub named Mowgli embarks on a journey of self discovery with the help of panther, Bagheera, and free spirited bear, Baloo.","['Family', 'Adventure', 'Drama', 'Fantasy']",Jon Favreau,"['Neel Sethi', 'Bill Murray', 'Ben Kingsley']",2016.0,6.7,2892,6.463776466023635
10138,Iron Man 2,Iron Man 2,"With the world now aware of his dual life as the armored superhero Iron Man, billionaire inventor Tony Stark faces pressure from the government, the press and the public to share his technology with the military. Unwilling to let go of his invention, Stark, with Pepper Potts and James 'Rhodey' Rhodes at his side, must forge new alliances – and confront powerful enemies.","['Adventure', 'Action', 'Science Fiction']",Jon Favreau,"['Robert Downey Jr.', 'Gwyneth Paltrow', 'Don Cheadle']",2010.0,6.6,6849,6.492534958086217
58595,Snow White and the Huntsman,Snow White and the Huntsman,"After the Evil Queen marries the King, she performs a violent coup in which the King is murdered and his daughter, Snow White, is taken captive. Almost a decade later, a grown Snow White is still in the clutches of the Queen. In order to obtain immortality, The Evil Queen needs the heart of Snow White. After Snow escapes the castle, the Queen sends the Huntsman to find her in the Dark Forest.","['Adventure', 'Fantasy', 'Drama']",Rupert Sanders,"['Kristen Stewart', 'Charlize Theron', 'Chris Hemsworth']",2012.0,5.8,3118,5.908370630876886
102651,Maleficent,Maleficent,"The untold story of Disney's most iconic villain from the 1959 classic 'Sleeping Beauty'. A beautiful, pure-hearted young woman, Maleficent has an idyllic life growing up in a peaceable forest kingdom, until one day when an invading army threatens the harmony of the land.  Maleficent rises to be the land's fiercest protector, but she ultimately suffers a ruthless betrayal – an act that begins to turn her heart into stone. Bent on revenge, Maleficent faces an epic battle with the invading King's successor and, as a result, places a curse upon his newborn infant Aurora. As the child grows, Maleficent realizes that Aurora holds the key to peace in the kingdom - and to Maleficent's true happiness as well.","['Fantasy', 'Adventure', 'Action', 'Family', 'Romance']",Robert Stromberg,"['Angelina Jolie', 'Elle Fanning', 'Sharlto Copley']",2014.0,7.0,4496,6.736525668552382
119450,Dawn of the Planet of the Apes,Dawn of the Planet of the Apes,"A group of scientists in San Francisco struggle to stay alive in the aftermath of a plague that is wiping out humanity, while Caesar tries to maintain dominance over his community of intelligent apes.","['Science Fiction', 'Action', 'Drama', 'Thriller']",Matt Reeves,"['Andy Serkis', 'Jason Clarke', 'Gary Oldman']",2014.0,7.3,4410,6.944633537366078
79698,The Lovers,The Lovers,"The Lovers is an epic romance time travel adventure film. Helmed by Roland Joffé from a story by Ajey Jhankar, the film is a sweeping tale of an impossible love set against the backdrop of the first Anglo-Maratha war across two time periods and continents and centred around four characters — a British officer in 18th century colonial India, the Indian woman he falls deeply in love with, an American present-day marine biologist and his wife.","['Action', 'Adventure', 'Science Fiction', 'Romance']",Roland Joffé,"['Josh Hartnett', 'Simone Kessell', 'Tamsin Egerton']",2015.0,4.8,34,6.068707645203056
